ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS
865d0e5e-c1c5-46ca-9ecc-ff07e0bf2546,1948-01-17,,999-89-3081,S99951672,X65379567X,Mrs.,Estela596,Rempel203,,O'Connell601,M,white,scottish,F,Perrysburg,967 Williamson Common Piqua Ohio 45356 US
df5bbb7f-83d1-4722-bed8-fe2ad595c76a,2003-12-18,,999-91-2868,,,,Avery919,Murazik203,,,,white,french,M,Painesville,236 King Vale North Ridgeville Ohio 44039 US
0012dc25-7eb0-46f1-bf6c-7806f27a1429,1971-07-06,,999-59-1240,S99922663,X24232072X,Ms.,Julee121,Wehner319,,,S,white,french,F,Marysville,346 Ryan Path Huron Ohio 44839 US
b0ee3d8f-7f80-45c5-8df9-e708445d7ea5,1970-11-30,,999-30-5267,S99922911,X65983166X,Mrs.,Irmgard696,Reichel38,,Towne435,M,white,french,F,Dayton,614 Quigley Walk Unit 72 Columbus Ohio 43002 US
0c91fbf1-053d-4a17-993e-62ac72b2317f,1955-07-16,,999-69-4137,S99975246,X87977403X,Mrs.,Leila837,Price929,,Hartmann983,M,white,french,F,Campbell,182 O'Connell Row Brunswick Ohio 44212 US
e55b6161-838e-4b5a-80d4-114f36629b0a,1986-08-23,,999-55-8964,S99991326,X21901841X,Mr.,Julio César525,Godínez202,,,M,black,west_indian,M,Garfield Heights,1036 Carter Neck Unit 25 Riverside Ohio 45403 US
df168938-20b2-467e-8235-0b7139346105,1990-09-03,,999-77-7969,S99967214,X41969883X,Mr.,Joey457,Mohr916,,,M,white,english,M,Canton,699 Ondricka Brook Andersonship Ohio  US
d456d1cb-354d-47f5-948a-0e14b20560c1,2007-10-08,,999-49-7450,,,,Luigi346,Stamm704,,,,white,german,M,Middleburg Heights,819 Rolfson Bay Suite 73 Lorain Ohio 44001 US
5c6de264-ee5f-482b-8144-60f8ce3cd093,1992-06-09,,999-15-1837,S99982069,X61737318X,Ms.,Thomasena108,Graham902,,,,white,irish,F,Cincinnati,919 Skiles Gateway Ravennaship Ohio  US
f20532e9-15f4-46b4-92ce-d9d4151f9ede,1960-02-16,,999-35-3235,S99956426,X63629422X,Ms.,Carlita746,Fadel536,,,S,white,italian,F,Columbus,733 Schneider Corner Suite 70 Belpreship Ohio  US
269fa022-ce54-484c-b7b7-f3bbbbfe1d47,1969-06-01,,999-24-7341,S99924379,X1544872X,Mrs.,Josefine519,Klocko335,,Wuckert783,M,black,west_indian,F,Dayton,187 Bruen Harbor Prairieship Ohio  US
ee5b3a42-2b35-4ca0-abd6-2cff69cb04e3,1951-10-19,,999-46-7715,S99996885,X43259102X,Mrs.,Yulanda554,McLaughlin530,,Macejkovic424,M,white,irish,F,Rocky River,804 Boyer Annex Maple Heights Ohio 44125 US
f3a5f6e8-2087-499a-bd7b-1d0aac52d4d1,1991-03-31,,999-64-2842,S99942807,X19122211X,Mr.,Abdul218,Russel238,,,M,white,italian,M,Hiram village,1029 Jast Bay Piqua Ohio 45356 US
b75220bf-0b4b-4f00-b870-a5d95d26ef29,1976-11-19,,999-50-8947,S99931350,X68189852X,Mrs.,Val761,Cremin516,,Kuhic920,M,white,irish,F,Austintownship,238 D'Amore Haven Apt 41 Portsmouth Ohio 45662 US
e355a5f3-4db3-426c-bd69-9e0963c9afce,2012-01-07,,999-46-2204,,,,Pete38,Gerhold939,,,,white,irish,M,Cleveland,882 Abernathy Park Columbus Ohio 43002 US
c92ca0b4-9da8-4089-89d6-b4290d47853c,2007-05-01,,999-75-5036,,,,Maude482,Reichert620,,,,white,italian,F,Washingtonship,988 Kozey Trace Suite 56 Hudson Ohio 44224 US
bd999bd0-8001-400e-b5b5-19ce37ac9d24,1995-05-11,,999-82-5913,S99934297,X31658090X,Mr.,Eduardo902,Rael318,,,,black,west_indian,M,Elida village,181 Hilpert Gateway Toledo Ohio 43537 US
cea89869-4951-4655-afbb-0f93d74fb35e,1975-12-31,,999-31-5649,S99994085,X75216851X,Mr.,Walton167,Miller503,,,M,white,portuguese,M,Columbus,795 Howell Rest Apt 74 Nelsonship Ohio  US
5c23a14d-a79b-4a20-af44-698fa4e3e3ad,2000-04-08,,999-32-2560,S99937646,,Ms.,Johanna547,Lind531,,,,white,italian,F,Racine village,242 Skiles Landing Cincinnati Ohio 45202 US
e82fa3ed-834e-4d77-99d2-b658fac869f9,1983-07-14,,999-11-6160,S99944109,X54115769X,Mrs.,Lanelle105,Zieme486,,Kassulke119,M,black,west_indian,F,Wellington village,954 Brown Frontage road Unit 45 Struthers Ohio 44436 US
46cfbb95-6b4f-4a3f-8cfb-c92ab21f3bbe,1996-09-04,,999-95-7015,S99926350,X62856529X,Ms.,Refugia211,Mraz590,,,,white,french,F,Columbus,1091 Nolan Harbor Medinaship Ohio  US
46fa0b6d-1607-4392-95af-b6e8be5764d0,1998-12-06,,999-97-4037,S99973135,,Mr.,Laverne101,Stark857,,,,white,italian,M,Mason,440 Simonis Way Suite 20 Cleveland Ohio 44101 US
942d26be-0484-48b5-aa80-7af02d98b7ae,1950-05-24,,999-20-1684,S99968401,X87325357X,Mrs.,Luise714,Lind531,,Greenholt190,M,white,irish,F,Beavercreek,693 Anderson Union Columbus Ohio 43002 US
7dd33ece-258d-4b43-a131-f36f4e70e702,2007-08-27,,999-32-8499,,,,Brain142,Price929,,,,white,swedish,M,Steubenville,175 Klocko Port Deerfieldship Ohio  US
b68828d3-5739-48ac-9352-a369d2181432,1956-06-08,,999-64-6013,S99956070,X74652948X,Ms.,Fred155,Bradtke547,,,S,white,american,F,Prairieship,655 Pollich Track Unit 16 Huron Ohio 44839 US
392049a4-b099-47f5-aa62-ce56029f3f15,2007-01-09,,999-58-4098,,,,Eric487,Lesch175,,,,white,irish,M,Xenia,605 Reynolds Lane Unit 83 Avon Ohio 44011 US
c1dc544d-f013-4a3d-89f3-e89cab248694,1966-12-30,,999-26-7802,S99943882,X21066453X,Mr.,Lawerence6,Maggio310,,,M,white,french,M,Westlake,376 McGlynn Dale Cleveland Ohio 44101 US
9a427bf6-b0c6-4ff6-ad0d-c72141b08c8b,1912-08-20,1980-06-17,999-18-1389,S99984349,X39182402X,Mrs.,Page791,Altenwerth646,,Harris789,M,white,french,F,Bedfordship,253 Botsford Promenade Suite 6 Mason Ohio 45036 US
57f98005-4f77-4c86-9b70-135bfa57bcef,1962-01-21,,999-90-8868,S99941418,X35466941X,Mrs.,Astrid395,Lang846,,Schaefer657,M,white,italian,F,Springfield,1016 Williamson Stravenue Cleveland Ohio 44101 US
15e0bdbe-ee97-491c-af94-28c762f19cad,1958-02-04,,999-29-8499,S99976094,X72316058X,Mrs.,Eliza161,Graham902,,Rath779,M,white,french,F,Mentor,145 Turcotte Mews Canton Ohio 44641 US
e43a8c42-ab1d-407e-b75c-587527d43644,1998-10-25,2011-02-06,999-43-6056,,,,Hollis7,Harber290,,,,white,russian,M,Zanesville,717 Windler Corner Colerainship Ohio  US
b0fd365f-d29e-46e5-a032-2f291d0eec27,1991-02-02,,999-29-3968,S99950887,X69952141X,Mrs.,Tameka381,Glover433,,Lowe577,M,white,german,F,Barberton,677 Carroll Club Marion Ohio 43302 US
6899f45a-051d-4b1e-859e-c4913201a6be,2003-11-10,,999-84-6911,,,,Lanora971,Towne435,,,,white,irish,F,Columbus,646 Runolfsson Walk Apt 11 Cincinnati Ohio 45202 US
c4752115-c941-42f8-9e7a-5f1cf4a3ced2,2014-01-14,,999-90-9366,,,,Ileen763,Bernier607,,,,white,english,F,Colerainship,961 Marquardt Orchard Colerainship Ohio  US
30dee80a-99af-4033-8260-2999faf10ec3,1963-11-11,,999-62-1570,S99910437,X66310804X,Mr.,Joel444,Walter473,,,M,white,english,M,Columbus,294 Koss Mall Suite 33 Springfield Ohio 45502 US
2181f771-ce69-4813-8497-2f32f3683053,1983-04-09,,999-62-1626,S99959009,X62257852X,Mr.,Andre610,Dach178,,,M,white,italian,M,Amherst,814 Blanda Park Apt 67 Marion Ohio 43302 US
6a9c149b-ec29-4b08-85af-1ad356ccf0e5,1989-01-28,,999-59-8511,S99933770,X42016323X,Ms.,Laree109,Powlowski563,,,S,white,irish,F,Columbus,1018 Ritchie Glen Hamilton Ohio 45011 US
b7cb03e1-20cb-475c-9b1f-4ad18f2adb2c,1985-10-21,,999-35-5547,S99934768,X15962466X,Mr.,Charlie254,Howell947,,,M,white,irish,M,Elyria,1061 Bayer Boulevard Suite 56 Foxship Ohio  US
d47dfa78-31cd-48c2-aa4b-1d3f6eb0c408,1952-08-22,,999-42-9626,S99995808,X31284793X,Mrs.,Helga481,Christiansen251,,O'Reilly797,M,white,irish,F,Columbus,321 O'Conner Knoll Suite 74 Huntingtonship Ohio  US
fc2b600e-456e-464d-90e4-c605b7a06da0,1958-05-30,1995-05-24,999-40-1936,S99979231,X70782924X,Mrs.,Mayme605,Towne435,,Collier206,M,white,swedish,F,Columbus,967 Veum Promenade Addisonship Ohio  US
7feeb452-4803-44b2-8e2a-d9c4a67f48c2,1989-09-18,,999-15-2815,S99991512,X61411832X,Mr.,Mervin111,Champlin946,,,M,white,english,M,Cincinnati,352 Jacobi Course Columbus Ohio 43002 US
b49e8f1c-7859-49d6-a08a-1269e81a4250,1969-01-30,,999-82-9961,S99997407,X350561X,Mr.,Brad867,Batz141,,,S,white,irish,M,Bellbrook,791 Mante Mall Apt 7 Columbus Ohio 43002 US
9056c8ef-7702-4098-be6b-7b5280ef86da,1962-03-24,1962-03-24,999-30-6558,,,,Nelson403,Barrows492,,,,white,english,M,Suffieldship,1010 Ruecker Orchard Green Ohio 44216 US
ff748eed-2101-4999-bd89-f9a871ed37ff,1962-07-22,,999-31-6146,S99999049,X5263839X,Mrs.,Adriane398,Stoltenberg489,,Macejkovic424,M,black,african,F,Columbus,156 Howell Mission Suite 29 Seven Hills Ohio 44131 US
2c2e0906-d0d9-41f3-8ecb-6b9a92c09b0f,1978-11-02,,999-59-1994,S99978697,X22766177X,Mr.,Malcolm243,Mayer370,,,M,white,irish,M,Columbus,1050 Durgan Frontage road Unit 25 Columbus Ohio 43002 US
ce5d664a-8fda-4b3f-936f-f111051d89ee,1941-04-15,,999-97-2855,S99987984,X66515547X,Mrs.,Cristina921,Gollum504,,Alvarez441,M,black,dominican,F,Amherst,180 Nikolaus Spur Mason Ohio 45036 US
e3126f4c-61d9-4837-8447-53cc4ae75f5c,1948-02-16,,999-66-5562,S99998539,X55480430X,Mr.,Bernie827,Rosenbaum794,,,M,black,african,M,Canton,103 Koelpin Ville University Heights Ohio 44118 US
533c824f-9298-4e54-995a-43f7951efc33,2007-07-16,,999-99-4203,,,,Janessa317,Dietrich576,,,,white,polish,F,Lorain,724 Grant Row Massillon Ohio 44618 US
50286e2f-be13-420c-98dc-0cf95a6ec96f,1959-01-24,,999-25-4690,S99956083,X10335990X,Mrs.,Hedy234,Bahringer146,,Lynch190,M,white,swedish,F,Columbus,705 Kuphal Union Unit 63 Springfield Ohio 45502 US
9a2ac865-610c-47e7-830d-72530386cebe,1962-08-06,,999-67-7404,S99937405,X84558495X,Mrs.,Tena12,Bauch723,,Bernhard322,M,white,french,F,Westlake,238 Strosin Boulevard Unit 42 Addisonship Ohio  US
225d21e8-bdee-4f45-898d-429f72dafad7,1978-05-17,,999-46-9182,S99912268,X78478086X,Mr.,Heriberto162,Predovic534,,,M,black,dominican,M,Marysville,142 Moen Passage Green Ohio 44216 US
3a5ab058-7dcf-4398-92dd-8544475e089d,1989-06-08,,999-65-5542,S99999261,X58826281X,Mr.,Fidel864,Kertzmann286,,,M,black,african,M,Columbus,603 Kunde Well Pepper Pike Ohio 44122 US
9944fce3-bae4-4854-a2a2-1aae2a65100b,1994-12-11,,999-55-8913,S99995892,X87195949X,Ms.,Ela754,Johns824,,,,white,american,F,Miamisburg,894 Boehm Byway Unit 58 Charlestownship Ohio  US
38c79b06-e481-45f7-bf77-d25db0dfb239,1991-04-02,,999-78-9186,S99920007,X65787923X,Mrs.,Nelda514,Emmerich580,,Buckridge80,M,white,irish,F,Mansfield,946 Wisoky Key Cincinnati Ohio 45202 US
ee3452f7-fbd1-4aff-933a-629aaeb0afc5,1954-09-16,2016-12-22,999-54-4330,S99955676,X45876037X,Ms.,Lorilee250,Braun514,,,S,white,french_canadian,F,Rushville village,555 Dibbert Plaza Unit 77 Cuyahoga Falls Ohio 44221 US
7c60343e-8b25-4f48-acb0-1c637474d22c,1991-12-25,,999-71-7356,S99975083,X22803966X,Mr.,Randal152,Schumm995,,,,black,african,M,Zanesville,375 Littel Path Richmond Heights Ohio 44143 US
fe199294-c2f3-47c0-b505-d60e153d201e,1972-04-14,,999-21-3913,S99988298,X31014481X,Mrs.,Janine159,Weissnat378,,Pacocha935,M,white,english,F,Columbus,273 Quigley Loaf Apt 81 Madeira Ohio 45227 US
1bd322a8-e422-4948-b24b-bfc8cf92edd8,2011-05-13,,999-91-8326,,,,Russell422,Will178,,,,black,african,M,Georgetown village,202 Maggio Crossroad Cuyahoga Falls Ohio 44221 US
51a48724-8687-4042-b7af-92ba23f0d4fe,1974-07-05,,999-15-3834,S99964690,X5744177X,Mr.,Loyd638,Brown30,,,M,white,polish,M,Springfield,420 Mosciski Haven Andersonship Ohio  US
64710686-d4e9-44d2-bba1-6e3632337277,1966-01-14,2007-10-25,999-44-6362,S99944602,X23930574X,Mrs.,Lorena247,Saldivar860,,Esparza426,M,black,dominican,F,Willoughby,1067 Gaylord Ferry Toledo Ohio 43537 US
06f7aa48-8e95-46a4-bbc6-09d54861b475,2002-08-31,,999-10-8281,,,,Alejandro916,Rodríguez701,,,,black,dominican,M,Centerburg village,520 Schaden Skyway Willowick Ohio 44092 US
c1348d40-c037-442f-b9ad-d557a257418f,1997-11-25,2003-09-23,999-44-6617,,,,Isidra572,Considine820,,,,white,french,F,Cleveland,147 Breitenberg Wall Apt 69 Toledo Ohio 43537 US
e77304b5-3523-48b4-b71c-883fa611cdd1,1983-08-23,,999-45-1531,S99932490,X79418693X,Mr.,Jermaine675,Green467,,,M,white,german,M,Seven Hills,1062 Stiedemann Boulevard Oregon Ohio 43605 US
a30a6dc3-4097-498a-97c3-9de6e384cf9f,1966-11-28,,999-10-7247,S99962466,X46919917X,Mr.,Rod343,Beahan375,,,M,black,african,M,Toledo,688 Wehner Road Unit 53 Toledo Ohio 43537 US
e2e0a15c-553a-4bb9-8b78-0ba6c5c501bf,2001-10-08,,999-83-1991,S99965610,,,Thad495,Upton904,,,,white,irish,M,Silver Lake village,441 Gusikowski Union Apt 79 Toledo Ohio 43537 US
9f3a2fa1-f220-47b9-8969-74cf404075f8,1992-10-18,,999-46-8255,S99972062,X6129234X,Ms.,Breann988,Cormier289,,,,white,french,F,Wadsworth,798 Zemlak Forge Columbus Ohio 43002 US
2e1de2a5-5fee-4fd4-b7c8-d250c42f064f,1980-03-22,,999-74-4466,S99983709,X88257905X,Mr.,Colin861,Medhurst46,,,M,white,portuguese,M,Mentor,219 Kerluke Plaza Unit 21 Colerainship Ohio  US
98f4cd6c-719b-4db3-818e-c352684ba19d,1956-03-19,2004-04-26,999-80-5077,S99934815,X11526982X,Mr.,Jerold208,Wyman904,,,S,asian,asian_indian,M,Ballvilleship,109 Stracke Dam Xenia Ohio 45385 US
8b177558-3793-4a2f-bfa2-51042c0e54de,1948-06-07,,999-49-5250,S99982732,X37011738X,Mr.,Clifton91,Treutel973,,,S,white,irish,M,Marysville,216 Marquardt Estate Springfield Ohio 45502 US
db3e584a-5d1f-44b3-985b-69cc9b413868,2008-03-18,,999-73-1572,,,,Onie555,Mills423,,,,white,english,F,Mount Vernon,567 Dibbert Annex Apt 36 Columbus Ohio 43002 US
33aa50bf-4799-4e4d-b970-3b460d7c7278,1958-06-17,,999-30-9537,S99956971,X72600197X,Mrs.,Hisako109,Breitenberg711,,O'Conner199,M,white,english,F,Salemship,315 Klein Road Cuyahoga Falls Ohio 44221 US
bd4a5790-2f44-49a5-a64e-9536dd4aed68,2006-02-12,,999-21-1637,,,,Camelia346,Rempel203,,,,white,french,F,Euclid,122 Wolff Village Xenia Ohio 45385 US
6a9d6193-2963-46f6-b848-107c7faa5acf,2018-01-09,,999-42-6706,,,,Ernestina649,Feest103,,,,white,polish,F,Wooster,859 Hauck Throughway Unit 8 Dayton Ohio 45377 US
8e9861a0-fac4-4efe-b412-5dd531cb42bc,2006-08-28,,999-86-7578,,,,Talisha682,Quigley282,,,,asian,chinese,F,Newark,997 Treutel Walk Zanesville Ohio 43701 US
9f8cefb6-2e0a-49da-980a-252c15da59c0,2003-07-09,,999-70-5947,,,,Andrés117,Rivero165,,,,black,dominican,M,Avon Lake,633 O'Hara Village Suite 72 Warren Ohio 44430 US
7e1561e5-bf02-4a6a-abcf-3eb2d175f8ed,1978-04-22,,999-68-4738,S99927645,X8403825X,Ms.,Josefa6,Willms744,,,S,white,french,F,The Village of Indian Hill,618 Bergstrom Viaduct Dayton Ohio 45377 US
469e14d6-d263-4802-b935-e54ae9998783,1964-07-04,2012-02-07,999-47-6065,S99996405,X71689164X,Mrs.,Shannon293,Bartell116,,Johnston597,M,white,english,F,Shaker Heights,952 Hintz Stravenue Lebanon Ohio 45036 US
14c2c227-186e-4189-bd03-758121139a01,2004-09-17,,999-98-1414,,,,Tien590,Raynor401,,,,white,irish,F,Miamiship,461 Heathcote Rue Unit 56 Ashland Ohio 44805 US
e6153fad-e330-4092-bcfb-46ce0f6f2f28,1957-01-09,,999-40-3593,S99983957,X59641315X,Mr.,Val761,Nitzsche158,,,M,white,american,M,Colerainship,135 Towne Junction Cuyahoga Falls Ohio 44221 US
3cc015a3-5149-4da9-bf24-0d522eba8f85,1967-01-25,,999-92-3258,S99965738,X1711985X,Mr.,Marco578,Bogisich202,,,M,white,french,M,Belpre,798 Fritsch Tunnel Centerville Ohio 45685 US
638490d9-7a49-4946-81a7-7af18d475700,1999-12-10,,999-35-4423,S99989544,,Ms.,Dian810,O'Kon634,,,,asian,asian_indian,F,Toledo,738 Schmidt Hollow Apt 45 Lebanon Ohio 45036 US
538e18d3-93ba-427e-86f7-309b844f5155,1959-01-20,,999-20-2220,S99938337,X60659061X,Mrs.,Caitlyn56,Zulauf375,,Rice937,M,white,portuguese,F,Coldwater village,150 Aufderhar Mission Broadview Heights Ohio 44133 US
3d70f99c-60ca-4081-b0e2-8542a7d6d652,1979-06-22,,999-87-7371,S99990774,X48861309X,Mr.,Timoteo39,Posada6,,,M,black,dominican,M,Stockport village,1099 Grant Stravenue Parma Ohio 44109 US
fb639a23-d4c4-4102-bba6-6af81101d6bf,1965-06-29,,999-73-6198,S99921631,X67441806X,Mrs.,Beatriz277,Collins926,,Rippin620,M,white,english,F,New Philadelphia,582 Romaguera Parade Unit 58 Mentor Ohio 44060 US
71f7f68f-b877-48b4-89b2-7521ec067361,1990-05-12,,999-87-2535,S99944463,X18639140X,Mrs.,Kelli207,Ruecker817,,Pagac496,M,white,swedish,F,Nelsonville,412 Hoeger Underpass Apt 92 Columbus Ohio 43002 US
4057e1b5-2aba-4f1b-9064-6052855139d9,1943-03-29,,999-50-6172,S99913681,X25936444X,Ms.,Setsuko288,Mayer370,,,S,white,irish,F,Columbus,547 Kautzer Club Suite 15 Akron Ohio 44203 US
7aed266d-18c2-494a-a89f-9d5243954cdf,1943-10-22,,999-18-5139,S99999969,X80367582X,Mr.,Waldo53,McCullough561,,,M,white,german,M,Columbus,836 Hane Burg Akron Ohio 44203 US
1793ecf2-22f5-4f36-a583-3e16b3bc29d0,1935-02-17,2014-09-04,999-36-8804,S99959841,X25598137X,Mr.,Jamel269,Swift555,,,M,white,swedish,M,Bronsonship,736 Schaden Gardens Apt 70 Cincinnati Ohio 45202 US
88ac036e-794c-4f23-a55c-32ead5cb75fe,1982-06-29,,999-34-7905,S99942158,X76669325X,Mr.,Noe500,Frami345,,,S,white,german,M,Kettering,1018 Gulgowski Ranch Unit 32 Cincinnati Ohio 45202 US
2b70e35f-831e-418d-81ec-94ddb6999b17,1959-06-05,2010-05-14,999-70-8077,S99982511,X77486209X,Mrs.,Kirstie385,Olson653,,Ryan260,M,white,italian,F,Columbus,694 Considine Orchard Garfield Heights Ohio 44105 US
2c61823c-6d2d-4e9b-98a7-6d64ce911fac,1937-08-27,,999-84-4920,S99939898,X61181724X,Mr.,Derick144,Ritchie586,,,M,white,irish,M,Columbus,334 Mills Bridge Cincinnati Ohio 45202 US
0e8e4c60-9041-46c2-b26d-71cb7a58c68d,1954-04-20,,999-52-7944,S99977721,X66321484X,Mr.,Charley358,Cummings51,,,S,black,african,M,Camden village,1017 Zulauf Club Parma Ohio 44109 US
33a11258-b5b3-4180-aeef-51304d757cad,1976-07-03,,999-94-3634,S99931534,X11076237X,Mr.,Chase54,Zemlak964,,,M,white,irish,M,Andersonship,168 Krajcik Landing Martins Ferry Ohio 43912 US
ac73c6f0-65ce-4178-85d9-e185be3c5219,1950-12-19,2003-01-14,999-73-2111,S99937825,X47784393X,Ms.,Shira43,Wiza601,,,S,white,russian,F,Heath,912 Glover Annex Unit 67 Cleveland Ohio 44101 US
40502561-a3b9-461a-8e63-53dfcfb2c253,1998-12-26,,999-99-5491,S99956317,,Mr.,Bernardo699,Orta736,,,,black,dominican,M,Columbus,786 Little Club Parma Ohio 44109 US
f0947155-0b7b-45d2-a2b3-56ea76042894,1952-09-22,,999-10-7401,S99944987,X76807557X,Mrs.,Keren761,Blanda868,,Bahringer146,M,white,irish,F,Eastlake,877 Ferry Key Unit 73 Miamiship Ohio  US
c90f00d2-953c-40cc-9009-f7dbc1a963d9,1967-07-12,,999-99-2439,S99957516,X81726435X,Mr.,Bernard308,Wuckert783,,,M,hispanic,mexican,M,Lakewood,808 Brown Neck Cincinnati Ohio 45202 US
65055b17-2af2-43f9-9473-6b6c60f8ca2b,1977-12-03,,999-74-2233,S99958778,X8122702X,Mrs.,Debroah867,Spencer878,,Will178,M,white,american,F,Lincoln Heights village,345 Funk Glen Garfield Heights Ohio 44105 US
5cea0c2f-b716-4a0d-907b-f7543a8295e4,1992-05-12,,999-58-9540,S99977863,X81381371X,Mr.,Arlie183,Bechtelar572,,,,white,english,M,Gahanna,953 Waelchi Lodge Cleveland Ohio 44101 US
1bfad893-44c3-4344-8909-3032b4afc305,1968-09-10,,999-39-4958,S99957241,X41100794X,Mrs.,Lindsy319,Reinger292,,Dach178,M,white,english,F,Elyria,131 Mertz Course Oregon Ohio 43605 US
651f8a22-a8d2-4679-8fd2-f3afddb75bbe,2009-04-23,,999-91-3430,,,,Micaela928,Runolfsson901,,,,white,german,F,Akron,338 Rodriguez Orchard Unit 56 Lorain Ohio 44001 US
73f1f1aa-18e6-4fcc-8750-3e98a499faa0,2004-01-30,,999-89-5858,,,,Jean712,Gislason620,,,,white,italian,F,Marietta,392 Kling Passage Leeship Ohio  US
6f79f01b-abfd-4bdd-8975-3557187884b2,2014-09-11,,999-44-7173,,,,Chrystal576,Funk324,,,,white,english,F,Cincinnati,460 Ondricka Green Napoleon Ohio 43545 US
77b64977-c1a6-483f-bd47-9efbc2da7287,1956-01-04,,999-60-1276,S99960760,X77371005X,Mr.,Rene434,Gerhold939,,,M,white,irish,M,Riverside,323 Gislason Ramp Nelsonville Ohio 45764 US
b6d3afa6-ef28-492b-86c8-11edab7a35e4,1968-07-01,,999-93-3963,S99929923,X29485622X,Mrs.,Francoise850,Smitham825,,Carter549,M,white,portuguese,F,Columbus,733 Harber Light Avon Ohio 44011 US
246ddedd-6e4b-40b4-9192-03ce9c5479cd,2010-11-09,,999-55-1807,,,,Bonita405,Heathcote539,,,,white,english,F,Kettering,565 Morissette Avenue Sandusky Ohio 44839 US
20cc9b51-3ce1-42f5-ba48-b83dc41459ce,1962-05-06,,999-93-2965,S99999353,X63340319X,Mr.,Herbert830,Becker968,,,M,black,west_indian,M,Columbus,401 Stokes Lock Apt 82 North Royalton Ohio 44133 US
34698189-fdc2-4317-8a6f-911d5f87d97c,1950-08-05,,999-33-2941,S99916666,X38883216X,Mr.,Ozzie259,Parisian75,,,M,white,german,M,McConnelsville village,147 Wiza Mill Medinaship Ohio  US
da63365e-facd-4db1-8466-af9479ffd6cb,1963-12-26,,999-45-6121,S99938757,X40300836X,Mr.,Doyle959,Bednar518,,,M,white,american,M,Marion,794 Stamm Throughway Cleveland Ohio 44101 US
5a8d3611-f86a-41fa-bebd-6f6d56617984,2011-12-31,,999-77-8890,,,,Débora815,Contreras711,,,,hispanic,central_american,F,Cincinnati,352 Nikolaus Gardens North College Hill Ohio 45224 US
5e634870-c89a-40fa-8d22-e7d6ba8b538b,1980-04-17,,999-59-4336,S99989276,X13670556X,Mrs.,Adena533,Prohaska837,,Glover433,M,black,west_indian,F,Coventryship,466 Heaney Landing Olmstedship Ohio  US
6da20d90-1ffa-460b-abfc-4a4d612e21d9,1993-05-28,,999-49-2958,S99960879,X2986080X,Mr.,Carson894,Stanton715,,,,white,italian,M,Findlay,543 Bahringer Dam Suite 22 Colerainship Ohio  US
bfb9dd23-0fa4-44a0-aacb-c07f95a8b2b5,2007-08-05,,999-86-1964,,,,Alda400,Stamm704,,,,white,italian,F,Brook Park,552 Reilly Brook Suite 67 Austintownship Ohio  US
e4450baf-3a37-406d-8807-dffa3a27e4e6,1949-01-04,,999-11-2211,S99979764,X74097490X,Mrs.,Beryl690,O'Reilly797,,Torp761,M,white,irish,F,Columbus,700 Morar Brook Unit 79 Bedford Ohio 44146 US
6a108c3f-1cad-4c27-bec9-1fc5e01e98ce,1969-08-20,,999-36-4857,S99955855,X48946690X,Mrs.,Shila857,Tillman293,,Prohaska837,M,black,african,F,Avon Lake,872 Bins Flat Unit 5 Westlake Ohio 44145 US
7caee758-be0a-462d-8ce1-1e8bbe071cd6,2013-08-31,,999-63-2267,,,,Adolfo777,Cummerata161,,,,white,polish,M,Toledo,442 Tremblay Plaza Suite 59 Steubenville Ohio 43938 US
d163ba68-57ce-4cf3-b44f-4ddb9e71901a,1935-10-02,1989-05-10,999-35-7569,S99967729,X49735408X,Ms.,Asha251,Rohan584,,,S,white,portuguese,F,Toledo,373 Ullrich Parade Maumee Ohio 43537 US
9609370f-839b-40bc-8f56-b561bfa84a0b,2004-05-21,,999-18-6582,,,,Sara501,Partida347,,,,black,west_indian,F,Cleveland,185 Gleichner Light Sharonville Ohio 45241 US
959f833e-e718-467a-95c9-566899dc6b75,1959-08-09,2015-05-17,999-92-8359,S99975715,X59296219X,Mrs.,Shalanda398,Fahey393,,Harris789,M,black,west_indian,F,Cleveland,517 Little Bridge Stow Ohio 44221 US
dc2f7a2b-d0b0-4815-bd98-c841795e8a5f,1968-09-11,,999-93-8956,S99976414,X9343260X,Mr.,Norris589,Mitchell808,,,M,white,polish,M,Stow,546 Rempel Ranch Akron Ohio 44203 US
1f80a43a-4f8c-49a9-b637-8721562e9f97,1943-02-20,2005-04-23,999-23-6360,S99999986,X71202682X,Mrs.,Sherell789,Marks830,,Rice937,M,white,english,F,Dover,430 Champlin Heights Unit 74 Cleveland Ohio 44101 US
0199bc2e-0201-404f-b29d-eabbac764b15,2017-07-18,,999-25-1525,,,,Quinn173,Jacobi462,,,,white,irish,M,Miamiship,1031 Baumbach Loaf Stow Ohio 44221 US
7baf4c86-61e7-48ee-839c-89bc49551dc1,2005-12-28,,999-21-4479,,,,Doria135,Haag279,,,,white,french,F,West Union village,554 Predovic Estate Apt 64 Parisship Ohio  US
4cd13cb3-011a-4bd1-bcbc-2a6d5632cf24,1909-09-18,1994-06-25,999-16-3651,S99947635,X17927404X,Mrs.,Cyrstal592,Bradtke547,,Dickinson688,M,black,african,F,Forest Park,516 Ruecker Route Apt 36 Wooster Ohio 44691 US
